user_id,role,day,login_hour,files_accessed,session_minutes
D4_U07,employee,20,10,10,82
D4_U07,employee,21,12,7,8
D4_U07,employee,22,15,7,85
D4_U07,employee,23,4,4,75
D4_U07,employee,24,5,11,198
D4_U07,employee,25,21,11,61
D4_U07,employee,26,6,8,71
D4_U07,employee,27,5,11,80
D4_U07,employee,28,9,5,172
D4_U07,employee,29,23,11,99
D4_U07,employee,30,21,6,111
D4_U08,employee,1,17,11,116
D4_U08,employee,2,4,9,129
D4_U08,employee,3,7,9,90
D4_U08,employee,4,4,11,120
D4_U08,employee,5,1,12,40
D4_U08,employee,6,8,10,68
D4_U08,employee,7,7,16,105
D4_U08,employee,8,10,4,55
D4_U08,employee,9,0,12,93
D4_U08,employee,10,3,8,85
D4_U08,employee,11,23,8,107
D4_U08,employee,12,19,11,48
D4_U08,employee,13,20,10,76
D4_U08,employee,14,0,14,82
D4_U08,employee,15,20,5,77
D4_U08,employee,16,2,9,74
D4_U08,employee,17,17,8,20
D4_U08,employee,18,7,11,43
D4_U08,employee,19,7,9,105
D4_U08,employee,20,12,7,101
D4_U08,employee,21,21,16,48
D4_U08,employee,22,3,7,84
D4_U08,employee,23,16,12,71
D4_U08,employee,24,15,9,89
D4_U08,employee,25,11,8,132
D4_U08,employee,26,0,10,39
D4_U08,employee,27,7,10,76
D4_U08,employee,28,1,15,32
D4_U08,employee,29,16,11,5
D4_U08,employee,30,4,9,104
D4_U09,employee,1,15,5,85
D4_U09,employee,2,1,11,90
D4_U09,employee,3,1,18,73
D4_U09,employee,4,1,8,45
D4_U09,employee,5,10,7,156
D4_U09,employee,6,8,7,118
D4_U09,employee,7,21,14,74
D4_U09,employee,8,16,11,45
D4_U09,employee,9,22,9,130
D4_U09,employee,10,4,8,115
D4_U09,employee,11,20,9,114
D4_U09,employee,12,6,6,75
D4_U09,employee,13,10,10,153
D4_U09,employee,14,21,11,117
D4_U09,employee,15,4,7,43
D4_U09,employee,16,21,11,99
D4_U09,employee,17,8,13,33
D4_U09,employee,18,4,12,104
D4_U09,employee,19,14,12,36
D4_U09,employee,20,18,16,122
D4_U09,employee,21,0,7,46
D4_U09,employee,22,21,8,107
D4_U09,employee,23,12,9,137
D4_U09,employee,24,21,8,23
D4_U09,employee,25,8,11,60
D4_U09,employee,26,10,11,51
D4_U09,employee,27,9,13,73
D4_U09,employee,28,13,5,5
D4_U09,employee,29,4,12,54
D4_U09,employee,30,21,15,124
D4_U10,contractor,1,14,9,117
D4_U10,contractor,2,17,14,107
D4_U10,contractor,3,19,10,174
D4_U10,contractor,4,8,7,137
D4_U10,contractor,5,0,12,101
D4_U10,contractor,6,19,12,102
D4_U10,contractor,7,1,9,77
D4_U10,contractor,8,3,10,99
D4_U10,contractor,9,16,9,172
D4_U10,contractor,10,14,10,140
D4_U10,contractor,11,17,11,57
D4_U10,contractor,12,23,8,82
D4_U10,contractor,13,9,9,65
D4_U10,contractor,14,3,15,61
D4_U10,contractor,15,18,9,39
D4_U10,contractor,16,16,15,18
D4_U10,contractor,17,11,7,68
D4_U10,contractor,18,15,10,100
D4_U10,contractor,19,0,9,226
D4_U10,contractor,20,19,14,78
D4_U10,contractor,21,2,12,92
D4_U10,contractor,22,19,12,112
D4_U10,contractor,23,22,13,104
D4_U10,contractor,24,15,5,113
D4_U10,contractor,25,5,15,42
D4_U10,contractor,26,1,14,51
D4_U10,contractor,27,21,10,88
D4_U10,contractor,28,15,10,77
D4_U10,contractor,29,10,7,164
D4_U10,contractor,30,17,12,50
D4_U11,employee,1,19,14,78
D4_U11,employee,2,11,13,39
D4_U11,employee,3,5,11,124
D4_U11,employee,4,3,8,122
D4_U11,employee,5,2,12,141
D4_U11,employee,6,21,14,60
D4_U11,employee,7,1,9,93
D4_U11,employee,8,14,14,110
D4_U11,employee,9,15,10,178
D4_U11,employee,10,9,4,62
D4_U11,employee,11,6,14,157
D4_U11,employee,12,17,10,122
D4_U11,employee,13,6,12,86
D4_U11,employee,14,6,9,64
D4_U11,employee,15,11,8,108
D4_U11,employee,16,18,14,125
D4_U11,employee,17,18,8,92
D4_U11,employee,18,2,13,24
D4_U11,employee,19,19,12,90
D4_U11,employee,20,9,9,127
D4_U11,employee,21,13,12,118
D4_U11,employee,22,10,5,49
D4_U11,employee,23,21,11,110
D4_U11,employee,24,16,5,179
D4_U11,employee,25,22,10,120
D4_U11,employee,26,11,8,103
D4_U11,employee,27,20,14,116
D4_U11,employee,28,9,12,101
D4_U11,employee,29,12,8,47
D4_U11,employee,30,0,13,61
D4_U12,employee,1,8,12,50
D4_U12,employee,2,6,7,31
D4_U12,employee,3,13,9,99
D4_U12,employee,4,14,15,102
D4_U12,employee,5,17,11,173
D4_U12,employee,6,16,6,117
D4_U12,employee,7,11,8,128
D4_U12,employee,8,4,8,157
D4_U12,employee,9,3,11,55
D4_U12,employee,10,7,10,89
D4_U12,employee,11,10,18,113
D4_U12,employee,12,14,8,142
D4_U12,employee,13,13,7,99
D4_U12,employee,14,23,8,128
D4_U12,employee,15,5,9,120
D4_U12,employee,16,6,5,77
D4_U12,employee,17,10,13,104
D4_U12,employee,18,0,15,71
D4_U12,employee,19,8,9,66
D4_U12,employee,20,2,4,120
D4_U12,employee,21,9,11,68
D4_U12,employee,22,5,15,119
D4_U12,employee,23,21,13,69
D4_U12,employee,24,3,10,93
D4_U12,employee,25,11,11,80
D4_U12,employee,26,12,12,137
D4_U12,employee,27,12,8,149
D4_U12,employee,28,8,18,73
D4_U12,employee,29,21,6,146
D4_U12,employee,30,11,9,99
D4_U13,manager,1,9,13,89
D4_U13,manager,2,16,12,56
D4_U13,manager,3,19,9,45
D4_U13,manager,4,10,10,86
D4_U13,manager,5,23,12,115
D4_U13,manager,6,10,8,37
D4_U13,manager,7,4,15,146
D4_U13,manager,8,16,8,34
D4_U13,manager,9,18,11,105
D4_U13,manager,10,22,18,138
D4_U13,manager,11,15,8,56
D4_U13,manager,12,18,17,39
D4_U13,manager,13,8,17,116
D4_U13,manager,14,9,8,130
D4_U13,manager,15,21,11,76
D4_U13,manager,16,3,11,151
D4_U13,manager,17,15,12,91
D4_U13,manager,18,23,12,113
D4_U13,manager,19,9,10,139
D4_U13,manager,20,14,11,121
D4_U13,manager,21,21,10,79
D4_U13,manager,22,15,12,145
D4_U13,manager,23,15,11,48
D4_U13,manager,24,12,14,158
D4_U13,manager,25,20,11,110
D4_U13,manager,26,14,11,155
D4_U13,manager,27,12,8,50
D4_U13,manager,28,22,6,78
D4_U13,manager,29,18,7,138
D4_U13,manager,30,22,12,90
D4_U14,contractor,1,9,5,107
D4_U14,contractor,2,8,13,67
D4_U14,contractor,3,13,8,46
D4_U14,contractor,4,17,8,19
D4_U14,contractor,5,14,10,85
D4_U14,contractor,6,21,9,109
D4_U14,contractor,7,20,9,139
D4_U14,contractor,8,23,7,98
D4_U14,contractor,9,19,10,72
D4_U14,contractor,10,16,10,81
D4_U14,contractor,11,15,9,49
D4_U14,contractor,12,14,6,99
D4_U14,contractor,13,21,14,137
D4_U14,contractor,14,11,8,37
D4_U14,contractor,15,9,13,96
D4_U14,contractor,16,0,13,94
D4_U14,contractor,17,8,7,155
D4_U14,contractor,18,23,12,50
D4_U14,contractor,19,4,12,118
D4_U14,contractor,20,14,10,39
D4_U14,contractor,21,11,7,98
D4_U14,contractor,22,1,6,123
D4_U14,contractor,23,21,11,118
D4_U14,contractor,24,20,12,72
D4_U14,contractor,25,1,8,83
D4_U14,contractor,26,14,10,105
D4_U14,contractor,27,20,7,93
D4_U14,contractor,28,18,13,101
D4_U14,contractor,29,7,3,90
D4_U14,contractor,30,16,17,85
D4_U15,employee,1,14,13,66
D4_U15,employee,2,1,8,55
D4_U15,employee,3,5,11,76
D4_U15,employee,4,23,12,117
D4_U15,employee,5,1,7,111
D4_U15,employee,6,3,10,76
D4_U15,employee,7,1,9,86
D4_U15,employee,8,15,9,154
D4_U15,employee,9,21,6,88
D4_U15,employee,10,11,8,111
D4_U15,employee,11,9,9,117
D4_U15,employee,12,18,14,138
D4_U15,employee,13,7,16,105
D4_U15,employee,14,21,13,74
D4_U15,employee,15,18,9,137
D4_U15,employee,16,17,8,97
D4_U15,employee,17,2,10,95
D4_U15,employee,18,8,6,92
D4_U15,employee,19,0,14,102
D4_U15,employee,20,9,7,81
D4_U15,employee,21,10,8,50
D4_U15,employee,22,8,12,54
D4_U15,employee,23,10,11,112
D4_U15,employee,24,12,6,63
D4_U15,employee,25,7,12,75
D4_U15,employee,26,22,6,52
D4_U15,employee,27,21,11,90
D4_U15,employee,28,21,7,150
D4_U15,employee,29,3,12,83
D4_U15,employee,30,19,10,96
D4_U16,contractor,1,20,11,82
D4_U16,contractor,2,14,11,103
D4_U16,contractor,3,7,15,81
D4_U16,contractor,4,18,10,75
D4_U16,contractor,5,17,8,106
D4_U16,contractor,6,4,18,62
D4_U16,contractor,7,22,9,42
D4_U16,contractor,8,16,10,31
D4_U16,contractor,9,1,11,5
D4_U16,contractor,10,14,9,110
D4_U16,contractor,11,4,6,89
D4_U16,contractor,12,13,8,149
D4_U16,contractor,13,5,10,69
D4_U16,contractor,14,2,13,48
D4_U16,contractor,15,9,9,113
D4_U16,contractor,16,5,9,78
D4_U16,contractor,17,21,15,110
D4_U16,contractor,18,1,9,53
D4_U16,contractor,19,20,11,69
D4_U16,contractor,20,0,8,58
D4_U16,contractor,21,8,6,65
D4_U16,contractor,22,20,9,120
D4_U16,contractor,23,16,9,42
D4_U16,contractor,24,13,13,89
D4_U16,contractor,25,15,8,98
D4_U16,contractor,26,21,10,74
D4_U16,contractor,27,7,13,108
D4_U16,contractor,28,1,9,126
D4_U16,contractor,29,3,14,39
D4_U16,contractor,30,21,7,81
D4_U17,manager,1,6,16,25
D4_U17,manager,2,23,13,65
D4_U17,manager,3,4,4,108
D4_U17,manager,4,0,7,130
D4_U17,manager,5,23,11,98
D4_U17,manager,6,22,7,8
D4_U17,manager,7,19,9,76
D4_U17,manager,8,0,6,77
D4_U17,manager,9,5,14,103
D4_U17,manager,10,8,14,56
D4_U17,manager,11,18,5,21
D4_U17,manager,12,18,11,96
D4_U17,manager,13,8,12,58
D4_U17,manager,14,18,13,81
D4_U17,manager,15,21,9,87
D4_U17,manager,16,4,18,89
D4_U17,manager,17,14,15,100
D4_U17,manager,18,12,16,54
D4_U17,manager,19,8,10,64
D4_U17,manager,20,13,10,145
D4_U17,manager,21,10,13,118
D4_U17,manager,22,15,12,146
D4_U17,manager,23,13,8,96
D4_U17,manager,24,0,15,64
D4_U17,manager,25,23,8,102
D4_U17,manager,26,7,10,45
D4_U17,manager,27,12,10,60
D4_U17,manager,28,15,10,102
D4_U17,manager,29,19,11,44
D4_U17,manager,30,20,9,84
D4_U18,contractor,1,21,10,82
D4_U18,contractor,2,15,7,68
D4_U18,contractor,3,0,11,61
D4_U18,contractor,4,19,9,20
D4_U18,contractor,5,4,11,166
D4_U18,contractor,6,15,12,62
D4_U18,contractor,7,21,8,58
D4_U18,contractor,8,9,13,125
D4_U18,contractor,9,13,9,53
D4_U18,contractor,10,12,8,89
D4_U18,contractor,11,20,14,90
D4_U18,contractor,12,19,10,67
D4_U18,contractor,13,6,16,145
D4_U18,contractor,14,4,8,133
D4_U18,contractor,15,23,16,43
D4_U18,contractor,16,23,6,106
D4_U18,contractor,17,3,11,155
D4_U18,contractor,18,19,7,46
D4_U18,contractor,19,2,10,125
D4_U18,contractor,20,16,6,45
D4_U18,contractor,21,6,10,97
D4_U18,contractor,22,7,8,61
D4_U18,contractor,23,9,4,179
D4_U18,contractor,24,9,12,91
D4_U18,contractor,25,15,10,93
D4_U18,contractor,26,21,19,113
D4_U18,contractor,27,17,13,48
D4_U18,contractor,28,8,8,100
D4_U18,contractor,29,3,10,61
D4_U18,contractor,30,5,9,74
D4_U19,employee,1,8,7,124
D4_U19,employee,2,9,19,66
D4_U19,employee,3,3,9,136
D4_U19,employee,4,7,11,124
D4_U19,employee,5,10,12,102
D4_U19,employee,6,15,8,54
D4_U19,employee,7,1,4,57
D4_U19,employee,8,6,5,89
D4_U19,employee,9,14,11,111
D4_U19,employee,10,23,9,76
D4_U19,employee,11,16,7,34
D4_U19,employee,12,7,10,74
D4_U19,employee,13,16,11,88
D4_U19,employee,14,23,12,80
D4_U19,employee,15,21,9,143
D4_U19,employee,16,20,13,89
D4_U19,employee,17,21,9,105
D4_U19,employee,18,16,10,130
D4_U19,employee,19,22,8,77
D4_U19,employee,20,5,4,104
D4_U19,employee,21,8,9,94
D4_U19,employee,22,18,7,53
D4_U19,employee,23,11,9,23
D4_U19,employee,24,16,12,81
D4_U19,employee,25,9,9,85
D4_U19,employee,26,17,18,90
D4_U19,employee,27,0,7,148
D4_U19,employee,28,13,7,136
D4_U19,employee,29,15,9,74
D4_U19,employee,30,15,7,180
D4_U20,manager,1,3,12,153
D4_U20,manager,2,2,13,40
D4_U20,manager,3,20,7,31
D4_U20,manager,4,15,11,115
D4_U20,manager,5,14,11,78
D4_U20,manager,6,17,9,87
D4_U20,manager,7,19,8,87
D4_U20,manager,8,15,17,137
D4_U20,manager,9,7,9,155
D4_U20,manager,10,19,7,112
D4_U20,manager,11,3,8,116
D4_U20,manager,12,14,13,78
D4_U20,manager,13,15,15,63
D4_U20,manager,14,7,10,87
D4_U20,manager,15,9,15,147
D4_U20,manager,16,14,6,80
D4_U20,manager,17,12,5,106
D4_U20,manager,18,13,7,7
D4_U20,manager,19,20,6,121
D4_U20,manager,20,17,13,168
D4_U20,manager,21,12,6,130
D4_U20,manager,22,20,12,43
D4_U20,manager,23,23,12,83
D4_U20,manager,24,12,12,108
D4_U20,manager,25,1,14,113
D4_U20,manager,26,13,5,68
D4_U20,manager,27,18,5,143
D4_U20,manager,28,14,18,102
D4_U20,manager,29,6,8,69
D4_U20,manager,30,15,7,142
D4_U21,contractor,1,19,8,108
D4_U21,contractor,2,3,11,35
D4_U21,contractor,3,20,8,110
D4_U21,contractor,4,21,11,55
D4_U21,contractor,5,22,6,104
D4_U21,contractor,6,19,11,71
D4_U21,contractor,7,17,8,74
D4_U21,contractor,8,13,12,33
D4_U21,contractor,9,1,19,128
D4_U21,contractor,10,12,12,102
D4_U21,contractor,11,12,9,105
D4_U21,contractor,12,7,11,109
D4_U21,contractor,13,13,9,133
D4_U21,contractor,14,21,16,42
D4_U21,contractor,15,8,14,69
D4_U21,contractor,16,23,12,107
D4_U21,contractor,17,11,17,23
D4_U21,contractor,18,10,7,137
D4_U21,contractor,19,5,5,137
D4_U21,contractor,20,15,18,65
D4_U21,contractor,21,11,10,41
D4_U21,contractor,22,12,14,110
D4_U21,contractor,23,2,9,5
D4_U21,contractor,24,9,15,101
D4_U21,contractor,25,20,9,78
D4_U21,contractor,26,13,13,53
D4_U21,contractor,27,4,14,62
D4_U21,contractor,28,2,8,87
D4_U21,contractor,29,22,16,22
D4_U21,contractor,30,20,12,78
D4_U22,contractor,1,21,12,210
D4_U22,contractor,2,16,10,101
D4_U22,contractor,3,21,10,145
D4_U22,contractor,4,2,14,112
D4_U22,contractor,5,1,7,167
D4_U22,contractor,6,6,15,41
D4_U22,contractor,7,3,6,88
D4_U22,contractor,8,5,12,111
D4_U22,contractor,9,15,7,163
D4_U22,contractor,10,3,7,99
D4_U22,contractor,11,1,10,116
D4_U22,contractor,12,1,10,97
D4_U22,contractor,13,12,14,183
D4_U22,contractor,14,21,6,65
D4_U22,contractor,15,20,15,85
D4_U22,contractor,16,7,9,78
D4_U22,contractor,17,3,9,93
D4_U22,contractor,18,6,11,115
D4_U22,contractor,19,20,13,51
D4_U22,contractor,20,19,7,78
D4_U22,contractor,21,15,9,43
D4_U22,contractor,22,20,12,88
D4_U22,contractor,23,2,8,106
D4_U22,contractor,24,8,9,54
D4_U22,contractor,25,8,13,148
D4_U22,contractor,26,19,5,37
D4_U22,contractor,27,11,12,94
D4_U22,contractor,28,7,9,113
D4_U22,contractor,29,23,13,68
D4_U22,contractor,30,22,6,152
D4_U23,contractor,1,6,9,112
D4_U23,contractor,2,4,11,153
D4_U23,contractor,3,9,12,55
D4_U23,contractor,4,13,6,37
D4_U23,contractor,5,2,11,57
D4_U23,contractor,6,1,11,58
D4_U23,contractor,7,5,13,5
D4_U23,contractor,8,7,5,183
D4_U23,contractor,9,16,5,62
D4_U23,contractor,10,16,8,64
D4_U23,contractor,11,14,11,93
D4_U23,contractor,12,3,10,85
D4_U23,contractor,13,18,9,131
D4_U23,contractor,14,8,12,119
D4_U23,contractor,15,0,11,53
D4_U23,contractor,16,19,13,126
D4_U23,contractor,17,1,8,107
D4_U23,contractor,18,21,15,41
D4_U23,contractor,19,15,13,132
D4_U23,contractor,20,3,11,112
D4_U23,contractor,21,16,10,104
D4_U23,contractor,22,12,6,5
D4_U23,contractor,23,20,11,56
D4_U23,contractor,24,5,8,141
D4_U23,contractor,25,11,6,91
D4_U23,contractor,26,20,7,132
D4_U23,contractor,27,11,7,54
D4_U23,contractor,28,7,6,128
D4_U23,contractor,29,15,7,76
D4_U23,contractor,30,10,5,36
D4_U24,manager,1,1,11,144
D4_U24,manager,2,21,13,55
D4_U24,manager,3,12,9,72
D4_U24,manager,4,20,5,99
D4_U24,manager,5,15,9,85
D4_U24,manager,6,23,9,109
D4_U24,manager,7,11,12,90
D4_U24,manager,8,13,10,51
D4_U24,manager,9,7,11,136
D4_U24,manager,10,10,14,84
D4_U24,manager,11,17,11,88
D4_U24,manager,12,5,18,72
D4_U24,manager,13,17,11,93
D4_U24,manager,14,22,9,107
D4_U24,manager,15,13,13,67
D4_U24,manager,16,19,4,179
D4_U24,manager,17,12,9,77
D4_U24,manager,18,23,9,23
D4_U24,manager,19,17,6,97
D4_U24,manager,20,1,8,54
D4_U24,manager,21,4,7,65
D4_U24,manager,22,6,11,125
D4_U24,manager,23,12,11,121
D4_U24,manager,24,3,12,86
D4_U24,manager,25,6,9,91
D4_U24,manager,26,1,9,77
D4_U24,manager,27,20,8,64
D4_U24,manager,28,15,10,56
D4_U24,manager,29,1,9,104
D4_U24,manager,30,20,8,171
D4_U25,employee,1,0,8,32
D4_U25,employee,2,13,5,39
D4_U25,employee,3,11,16,30
D4_U25,employee,4,7,8,72
D4_U25,employee,5,6,14,37
D4_U25,employee,6,14,7,150
D4_U25,employee,7,3,7,95
D4_U25,employee,8,5,10,36
D4_U25,employee,9,2,13,95
D4_U25,employee,10,23,5,112
D4_U25,employee,11,1,13,149
D4_U25,employee,12,11,6,89
D4_U25,employee,13,14,10,33
D4_U25,employee,14,18,15,124
D4_U25,employee,15,20,7,43
D4_U25,employee,16,2,7,112
D4_U25,employee,17,14,15,24
D4_U25,employee,18,10,4,80
D4_U25,employee,19,8,13,21
D4_U25,employee,20,19,6,5
D4_U25,employee,21,1,11,60
D4_U25,employee,22,2,10,37
D4_U25,employee,23,16,6,104
D4_U25,employee,24,18,4,158
D4_U25,employee,25,9,8,90
D4_U25,employee,26,16,9,97
D4_U25,employee,27,22,8,117
D4_U25,employee,28,12,10,57
D4_U25,employee,29,8,14,68
D4_U25,employee,30,23,11,82
D4_U26,contractor,1,1,12,26
D4_U26,contractor,2,23,15,103
D4_U26,contractor,3,22,12,140
D4_U26,contractor,4,21,7,24
D4_U26,contractor,5,23,11,112
D4_U26,contractor,6,9,11,154
D4_U26,contractor,7,9,5,61
D4_U26,contractor,8,0,9,126
D4_U26,contractor,9,13,13,70
D4_U26,contractor,10,8,9,73
D4_U26,contractor,11,22,10,101
D4_U26,contractor,12,6,13,132
D4_U26,contractor,13,12,7,55
D4_U26,contractor,14,10,11,78
D4_U26,contractor,15,3,10,65
D4_U26,contractor,16,22,9,152
D4_U26,contractor,17,10,6,97
D4_U26,contractor,18,20,10,78
D4_U26,contractor,19,8,10,70
D4_U26,contractor,20,4,8,51
D4_U26,contractor,21,14,8,39
D4_U26,contractor,22,20,8,85
D4_U26,contractor,23,21,5,135
D4_U26,contractor,24,20,6,118
D4_U26,contractor,25,2,9,78
D4_U26,contractor,26,16,10,103
D4_U26,contractor,27,3,10,67
D4_U26,contractor,28,23,8,82
D4_U26,contractor,29,9,8,121
D4_U26,contractor,30,17,14,141
D4_U27,contractor,1,22,15,138
D4_U27,contractor,2,11,10,39
D4_U27,contractor,3,19,10,102
D4_U27,contractor,4,2,10,83
D4_U27,contractor,5,19,6,86
D4_U27,contractor,6,10,9,153
D4_U27,contractor,7,12,11,72
D4_U27,contractor,8,10,8,27
D4_U27,contractor,9,2,10,107
D4_U27,contractor,10,8,8,88
D4_U27,contractor,11,5,9,35
D4_U27,contractor,12,23,15,67
D4_U27,contractor,13,22,5,47
D4_U27,contractor,14,1,8,104
D4_U27,contractor,15,19,8,37
D4_U27,contractor,16,12,5,54
D4_U27,contractor,17,6,3,144
D4_U27,contractor,18,9,8,64
D4_U27,contractor,19,5,17,75
D4_U27,contractor,20,6,6,77
D4_U27,contractor,21,18,6,88
