user_id,role,day,login_hour,files_accessed,session_minutes
U06,employee,26,14,6,83
U06,employee,27,8,13,64
U06,employee,28,13,5,71
U06,employee,29,1,75,185
U06,employee,30,17,4,45
U07,employee,1,18,3,66
U07,employee,2,15,13,46
U07,employee,3,10,11,68
U07,employee,4,9,14,82
U07,employee,5,2,98,281
U07,employee,6,11,3,67
U07,employee,7,18,5,36
U07,employee,8,12,15,73
U07,employee,9,9,14,66
U07,employee,10,13,10,57
U07,employee,11,9,10,71
U07,employee,12,14,15,61
U07,employee,13,13,12,87
U07,employee,14,10,8,41
U07,employee,15,18,6,69
U07,employee,16,16,14,60
U07,employee,17,17,6,50
U07,employee,18,9,6,86
U07,employee,19,15,11,69
U07,employee,20,13,2,61
U07,employee,21,10,9,43
U07,employee,22,12,7,47
U07,employee,23,12,10,30
U07,employee,24,11,3,45
U07,employee,25,15,10,78
U07,employee,26,15,12,75
U07,employee,27,8,3,48
U07,employee,28,11,6,72
U07,employee,29,15,10,63
U07,employee,30,16,7,52
U08,employee,1,12,6,46
U08,employee,2,11,7,37
U08,employee,3,10,5,43
U08,employee,4,12,13,67
U08,employee,5,16,11,48
U08,employee,6,11,6,44
U08,employee,7,12,2,75
U08,employee,8,12,2,33
U08,employee,9,10,12,85
U08,employee,10,9,15,30
U08,employee,11,15,9,58
U08,employee,12,8,6,90
U08,employee,13,9,15,34
U08,employee,14,9,11,70
U08,employee,15,10,4,81
U08,employee,16,12,3,45
U08,employee,17,14,11,68
U08,employee,18,11,14,63
U08,employee,19,15,6,85
U08,employee,20,14,6,66
U08,employee,21,17,13,36
U08,employee,22,11,12,43
U08,employee,23,9,4,45
U08,employee,24,9,4,30
U08,employee,25,2,86,359
U08,employee,26,15,3,73
U08,employee,27,12,14,80
U08,employee,28,18,14,89
U08,employee,29,9,10,44
U08,employee,30,12,15,39
U09,employee,1,10,14,49
U09,employee,2,17,6,58
U09,employee,3,12,13,55
U09,employee,4,16,10,61
U09,employee,5,17,2,86
U09,employee,6,1,52,352
U09,employee,7,12,11,32
U09,employee,8,10,9,63
U09,employee,9,12,4,67
U09,employee,10,15,3,60
U09,employee,11,13,7,72
U09,employee,12,10,7,56
U09,employee,13,12,12,90
U09,employee,14,16,2,59
U09,employee,15,12,7,37
U09,employee,16,14,15,62
U09,employee,17,8,12,85
U09,employee,18,14,2,42
U09,employee,19,17,14,61
U09,employee,20,8,5,47
U09,employee,21,12,9,86
U09,employee,22,9,2,70
U09,employee,23,11,13,40
U09,employee,24,8,10,56
U09,employee,25,9,9,90
U09,employee,26,10,9,89
U09,employee,27,16,13,47
U09,employee,28,15,9,45
U09,employee,29,10,8,42
U09,employee,30,16,13,86
U10,employee,1,9,6,79
U10,employee,2,14,7,89
U10,employee,3,12,15,30
U10,employee,4,12,15,67
U10,employee,5,18,9,85
U10,employee,6,16,9,52
U10,employee,7,16,8,59
U10,employee,8,11,13,45
U10,employee,9,11,15,79
U10,employee,10,13,13,60
U10,employee,11,14,8,72
U10,employee,12,18,4,61
U10,employee,13,10,10,67
U10,employee,14,9,15,84
U10,employee,15,16,9,30
U10,employee,16,14,15,71
U10,employee,17,9,9,80
U10,employee,18,13,11,74
U10,employee,19,9,15,51
U10,employee,20,16,8,50
U10,employee,21,0,80,341
U10,employee,22,18,6,44
U10,employee,23,14,3,78
U10,employee,24,9,9,40
U10,employee,25,8,2,50
U10,employee,26,12,7,53
U10,employee,27,11,10,56
U10,employee,28,10,4,41
U10,employee,29,14,11,73
U10,employee,30,17,4,44
U11,employee,1,12,9,46
U11,employee,2,15,6,73
U11,employee,3,9,9,90
U11,employee,4,17,6,70
U11,employee,5,12,9,84
U11,employee,6,14,15,60
U11,employee,7,14,11,52
U11,employee,8,12,2,83
U11,employee,9,12,2,66
U11,employee,10,8,11,77
U11,employee,11,12,14,81
U11,employee,12,13,5,70
U11,employee,13,12,12,78
U11,employee,14,18,12,83
U11,employee,15,3,54,328
U11,employee,16,13,13,38
U11,employee,17,12,7,77
U11,employee,18,11,4,80
U11,employee,19,13,10,62
U11,employee,20,10,6,88
U11,employee,21,15,14,48
U11,employee,22,13,14,37
U11,employee,23,9,4,78
U11,employee,24,18,13,73
U11,employee,25,16,7,35
U11,employee,26,8,6,64
U11,employee,27,13,12,77
U11,employee,28,17,8,82
U11,employee,29,13,3,73
U11,employee,30,8,11,86
U12,employee,1,13,11,44
U12,employee,2,18,15,59
U12,employee,3,12,12,56
U12,employee,4,8,2,49
U12,employee,5,9,3,45
U12,employee,6,10,8,59
U12,employee,7,16,8,67
U12,employee,8,10,8,71
U12,employee,9,15,11,56
U12,employee,10,12,2,74
U12,employee,11,15,9,90
U12,employee,12,13,3,73
U12,employee,13,18,7,33
U12,employee,14,11,3,90
U12,employee,15,15,3,72
U12,employee,16,18,11,31
U12,employee,17,13,5,38
U12,employee,18,11,3,83
U12,employee,19,11,11,43
U12,employee,20,11,7,79
U12,employee,21,17,2,47
U12,employee,22,10,4,64
U12,employee,23,10,3,72
U12,employee,24,10,2,52
U12,employee,25,2,56,212
U12,employee,26,14,10,37
U12,employee,27,15,9,79
U12,employee,28,17,3,58
U12,employee,29,17,2,76
U12,employee,30,18,10,49
U13,employee,1,8,2,60
U13,employee,2,14,12,36
U13,employee,3,15,3,87
U13,employee,4,17,4,34
U13,employee,5,17,12,67
U13,employee,6,13,8,68
U13,employee,7,15,10,68
U13,employee,8,9,15,71
U13,employee,9,16,13,85
U13,employee,10,15,5,56
U13,employee,11,15,8,56
U13,employee,12,13,8,50
U13,employee,13,13,4,73
U13,employee,14,9,3,83
U13,employee,15,14,3,77
U13,employee,16,10,10,33
U13,employee,17,16,10,51
U13,employee,18,14,7,85
U13,employee,19,14,15,88
U13,employee,20,12,11,49
U13,employee,21,17,10,43
U13,employee,22,15,5,84
U13,employee,23,16,7,37
U13,employee,24,17,5,81
U13,employee,25,16,14,82
U13,employee,26,5,84,187
U13,employee,27,10,6,74
U13,employee,28,13,7,30
U13,employee,29,10,11,72
U13,employee,30,10,13,70
U14,employee,1,9,13,63
U14,employee,2,14,9,51
U14,employee,3,12,13,50
U14,employee,4,17,11,35
U14,employee,5,10,4,78
U14,employee,6,18,3,47
U14,employee,7,14,9,68
U14,employee,8,12,5,78
U14,employee,9,13,8,37
U14,employee,10,18,11,61
U14,employee,11,12,2,44
U14,employee,12,17,2,30
U14,employee,13,11,14,38
U14,employee,14,5,105,224
U14,employee,15,10,8,64
U14,employee,16,16,10,83
U14,employee,17,13,3,55
U14,employee,18,8,8,31
U14,employee,19,9,15,50
U14,employee,20,17,8,75
U14,employee,21,2,71,338
U14,employee,22,15,15,74
U14,employee,23,9,8,84
U14,employee,24,14,11,55
U14,employee,25,14,15,49
U14,employee,26,11,7,79
U14,employee,27,16,12,37
U14,employee,28,11,14,52
U14,employee,29,18,15,39
U14,employee,30,10,6,42
U15,employee,1,10,14,78
U15,employee,2,10,14,70
U15,employee,3,17,14,67
U15,employee,4,17,12,70
U15,employee,5,13,15,70
U15,employee,6,15,3,60
U15,employee,7,12,14,47
U15,employee,8,13,10,34
U15,employee,9,15,2,33
U15,employee,10,12,3,71
U15,employee,11,9,11,68
U15,employee,12,15,11,65
U15,employee,13,8,9,88
U15,employee,14,18,5,50
U15,employee,15,16,4,33
U15,employee,16,13,13,35
U15,employee,17,10,2,45
U15,employee,18,15,10,63
U15,employee,19,13,7,88
U15,employee,20,14,14,51
U15,employee,21,8,14,70
U15,employee,22,9,7,36
U15,employee,23,14,6,46
U15,employee,24,18,11,85
U15,employee,25,9,11,72
U15,employee,26,13,6,71
U15,employee,27,14,4,68
U15,employee,28,9,6,65
U15,employee,29,13,15,38
U15,employee,30,18,10,35
U16,employee,1,2,73,234
U16,employee,2,13,14,61
U16,employee,3,10,4,34
U16,employee,4,9,10,79
U16,employee,5,16,2,72
U16,employee,6,17,4,68
U16,employee,7,10,4,83
U16,employee,8,17,14,87
U16,employee,9,15,2,56
U16,employee,10,11,9,69
U16,employee,11,15,5,64
U16,employee,12,15,15,42
U16,employee,13,17,9,59
U16,employee,14,14,10,63
U16,employee,15,10,15,42
U16,employee,16,10,15,46
U16,employee,17,15,15,53
U16,employee,18,9,13,84
U16,employee,19,9,6,35
U16,employee,20,12,9,87
U16,employee,21,14,3,90
U16,employee,22,0,100,308
U16,employee,23,13,5,54
U16,employee,24,13,5,31
U16,employee,25,9,15,75
U16,employee,26,10,4,32
U16,employee,27,15,13,83
U16,employee,28,0,52,245
U16,employee,29,11,15,39
U16,employee,30,17,10,57
U17,employee,1,12,5,49
U17,employee,2,11,8,70
U17,employee,3,15,3,37
U17,employee,4,4,80,216
U17,employee,5,12,8,30
U17,employee,6,11,11,56
U17,employee,7,18,3,63
U17,employee,8,9,10,64
U17,employee,9,16,10,31
U17,employee,10,15,2,70
U17,employee,11,0,94,241
U17,employee,12,18,12,36
U17,employee,13,13,4,32
U17,employee,14,13,15,71
U17,employee,15,18,9,74
U17,employee,16,10,14,38
U17,employee,17,15,2,48
U17,employee,18,11,2,50
U17,employee,19,16,8,82
U17,employee,20,12,2,78
U17,employee,21,12,7,85
U17,employee,22,18,7,47
U17,employee,23,13,8,86
U17,employee,24,15,8,51
U17,employee,25,15,13,61
U17,employee,26,16,6,81
U17,employee,27,14,3,57
U17,employee,28,10,10,48
U17,employee,29,9,7,72
U17,employee,30,15,11,75
U18,employee,1,2,105,250
U18,employee,2,18,14,90
U18,employee,3,18,12,55
U18,employee,4,4,106,188
U18,employee,5,10,3,45
U18,employee,6,13,7,54
U18,employee,7,8,11,39
U18,employee,8,13,7,58
U18,employee,9,17,4,63
U18,employee,10,13,12,47
U18,employee,11,9,2,77
U18,employee,12,16,8,88
U18,employee,13,12,14,46
U18,employee,14,11,11,48
U18,employee,15,15,5,37
U18,employee,16,9,9,41
U18,employee,17,15,3,81
U18,employee,18,13,12,52
U18,employee,19,16,10,48
U18,employee,20,10,13,75
U18,employee,21,18,4,80
U18,employee,22,11,3,42
U18,employee,23,4,97,299
U18,employee,24,16,4,69
U18,employee,25,9,6,55
U18,employee,26,15,10,56
U18,employee,27,17,3,38
U18,employee,28,18,3,58
U18,employee,29,16,7,38
U18,employee,30,16,12,67
U19,employee,1,10,8,62
U19,employee,2,8,15,37
U19,employee,3,12,4,40
U19,employee,4,11,7,90
U19,employee,5,12,15,35
U19,employee,6,18,10,47
U19,employee,7,12,11,64
U19,employee,8,18,4,67
U19,employee,9,10,4,72
U19,employee,10,17,7,83
U19,employee,11,0,83,346
U19,employee,12,11,14,66
U19,employee,13,18,2,61
U19,employee,14,16,6,71
U19,employee,15,15,5,81
U19,employee,16,14,6,59
U19,employee,17,8,4,58
U19,employee,18,15,5,51
U19,employee,19,13,15,75
U19,employee,20,13,8,38
U19,employee,21,16,10,36
U19,employee,22,15,3,47
U19,employee,23,10,3,33
U19,employee,24,14,15,69
U19,employee,25,10,15,50
U19,employee,26,13,5,78
U19,employee,27,16,9,61
U19,employee,28,15,2,35
U19,employee,29,16,9,45
U19,employee,30,13,2,33
U20,employee,1,17,15,71
U20,employee,2,12,10,30
U20,employee,3,14,4,86
U20,employee,4,13,14,55
U20,employee,5,14,2,66
U20,employee,6,13,10,48
U20,employee,7,16,9,78
U20,employee,8,17,12,69
U20,employee,9,9,8,53
U20,employee,10,13,10,90
U20,employee,11,10,5,68
U20,employee,12,5,92,301
U20,employee,13,16,9,39
U20,employee,14,16,4,50
U20,employee,15,13,4,55
U20,employee,16,12,11,51
U20,employee,17,16,10,61
U20,employee,18,2,64,286
U20,employee,19,17,6,80
U20,employee,20,18,2,68
U20,employee,21,18,14,79
U20,employee,22,11,13,33
U20,employee,23,10,10,70
U20,employee,24,14,4,82
U20,employee,25,8,11,90
U20,employee,26,11,2,58
U20,employee,27,10,8,74
U20,employee,28,16,14,69
U20,employee,29,8,13,38
U20,employee,30,16,7,72
U21,manager,1,13,15,67
U21,manager,2,15,15,114
U21,manager,3,19,25,78
U21,manager,4,10,12,80
U21,manager,5,10,14,81
U21,manager,6,18,20,85
U21,manager,7,15,13,81
U21,manager,8,17,22,93
U21,manager,9,13,16,63
U21,manager,10,11,7,89
U21,manager,11,17,13,106
U21,manager,12,20,22,79
U21,manager,13,18,13,62
U21,manager,14,18,23,75
U21,manager,15,17,21,73
U21,manager,16,7,8,97
U21,manager,17,4,70,284
U21,manager,18,17,20,106
U21,manager,19,19,14,86
U21,manager,20,7,7,118
U21,manager,21,18,6,67
U21,manager,22,20,10,49
U21,manager,23,13,20,68
U21,manager,24,4,63,265
U21,manager,25,11,19,114
U21,manager,26,9,21,104
U21,manager,27,19,8,87
U21,manager,28,14,25,77
U21,manager,29,7,15,82
U21,manager,30,19,11,67
U22,manager,1,17,17,99
U22,manager,2,8,17,57
U22,manager,3,9,20,86
U22,manager,4,7,13,94
U22,manager,5,19,13,87
U22,manager,6,18,23,46
U22,manager,7,12,12,52
U22,manager,8,14,14,65
U22,manager,9,15,14,60
U22,manager,10,11,16,73
U22,manager,11,9,20,64
U22,manager,12,16,16,98
U22,manager,13,14,22,72
U22,manager,14,17,24,55
U22,manager,15,15,16,54
U22,manager,16,8,6,115
U22,manager,17,10,23,113
U22,manager,18,12,21,101
U22,manager,19,10,23,107
U22,manager,20,15,19,52
U22,manager,21,15,18,103
U22,manager,22,15,19,84
U22,manager,23,13,13,45
U22,manager,24,16,7,50
U22,manager,25,18,7,114
U22,manager,26,8,20,49
U22,manager,27,9,9,98
U22,manager,28,13,19,93
U22,manager,29,17,22,62
U22,manager,30,12,8,67
U23,manager,1,13,21,61
U23,manager,2,10,5,47
U23,manager,3,14,22,99
U23,manager,4,20,12,76
U23,manager,5,9,13,69
U23,manager,6,18,8,49
U23,manager,7,13,24,47
U23,manager,8,8,8,49
U23,manager,9,17,6,76
U23,manager,10,13,19,74
U23,manager,11,19,6,62
U23,manager,12,11,12,118
U23,manager,13,16,15,75
U23,manager,14,9,21,73
U23,manager,15,11,6,116
U23,manager,16,18,10,99
U23,manager,17,7,16,93
U23,manager,18,12,18,97
U23,manager,19,13,10,113
U23,manager,20,20,12,83
U23,manager,21,9,19,52
U23,manager,22,13,22,112
U23,manager,23,10,13,71
U23,manager,24,8,19,92
U23,manager,25,18,11,51
U23,manager,26,17,24,50
U23,manager,27,10,23,116
U23,manager,28,10,15,83
U23,manager,29,7,11,69
U23,manager,30,8,20,76
U24,manager,1,18,11,95
U24,manager,2,15,15,81
U24,manager,3,15,25,90
U24,manager,4,12,21,108
U24,manager,5,19,20,85
U24,manager,6,1,68,184
U24,manager,7,11,22,119
U24,manager,8,13,14,64
U24,manager,9,10,17,117
U24,manager,10,14,22,88
U24,manager,11,20,20,107
U24,manager,12,18,16,66
U24,manager,13,15,20,68
U24,manager,14,15,25,52
U24,manager,15,20,7,51
U24,manager,16,13,9,74
U24,manager,17,9,5,72
U24,manager,18,12,6,106
U24,manager,19,7,5,113
U24,manager,20,7,5,112
U24,manager,21,15,14,47
U24,manager,22,18,18,67
U24,manager,23,8,21,64
U24,manager,24,16,21,77
U24,manager,25,11,17,55
U24,manager,26,13,19,117
U24,manager,27,18,12,83
U24,manager,28,20,7,49
U24,manager,29,13,17,115
U24,manager,30,17,5,66
U25,manager,1,20,18,87
U25,manager,2,20,8,112
U25,manager,3,10,11,117
U25,manager,4,7,7,80
U25,manager,5,16,6,67
U25,manager,6,12,5,71
U25,manager,7,19,17,54
U25,manager,8,16,12,117
U25,manager,9,13,22,87
U25,manager,10,18,9,55
U25,manager,11,12,6,57
U25,manager,12,20,7,88
U25,manager,13,16,24,95
U25,manager,14,12,5,79
U25,manager,15,14,20,74
U25,manager,16,13,18,68
U25,manager,17,17,17,55
U25,manager,18,11,12,54
U25,manager,19,9,17,64
U25,manager,20,12,16,58
U25,manager,21,11,19,91
U25,manager,22,8,9,56
U25,manager,23,14,22,116
U25,manager,24,8,5,56
U25,manager,25,8,24,86
U25,manager,26,7,14,97
U25,manager,27,8,22,76
U25,manager,28,9,17,66
U25,manager,29,11,13,108
U25,manager,30,9,18,80
U26,manager,1,14,7,91
U26,manager,2,10,25,108
U26,manager,3,10,19,58
U26,manager,4,7,17,87
U26,manager,5,13,15,101
U26,manager,6,20,25,62
U26,manager,7,16,11,106
U26,manager,8,13,15,82
U26,manager,9,17,20,118
U26,manager,10,12,17,80
U26,manager,11,13,16,59
U26,manager,12,10,23,114
U26,manager,13,19,22,48
U26,manager,14,14,11,101
U26,manager,15,20,7,97
U26,manager,16,9,25,83
U26,manager,17,17,9,99
U26,manager,18,8,19,106
U26,manager,19,15,21,98
U26,manager,20,19,16,113
U26,manager,21,8,8,76
U26,manager,22,12,10,50
U26,manager,23,17,25,96
U26,manager,24,2,78,310
U26,manager,25,18,21,116
U26,manager,26,16,12,102
U26,manager,27,14,23,109
U26,manager,28,7,20,58
U26,manager,29,8,8,63
U26,manager,30,12,19,71
U27,manager,1,12,20,57
U27,manager,2,18,19,85
U27,manager,3,7,8,47
U27,manager,4,17,8,66
U27,manager,5,18,12,111
U27,manager,6,9,15,116
U27,manager,7,14,12,96
U27,manager,8,9,25,100
U27,manager,9,18,24,70
U27,manager,10,13,17,45
U27,manager,11,10,13,53
U27,manager,12,19,22,68
U27,manager,13,10,19,59
U27,manager,14,20,20,112
U27,manager,15,12,24,94
U27,manager,16,16,8,89
U27,manager,17,14,24,67
U27,manager,18,18,14,120
U27,manager,19,9,15,60
U27,manager,20,8,10,92
U27,manager,21,15,17,98
U27,manager,22,16,17,99
U27,manager,23,17,22,67
U27,manager,24,14,14,62
U27,manager,25,20,19,51
U27,manager,26,7,20,62
U27,manager,27,13,22,109
U27,manager,28,13,20,98
U27,manager,29,14,20,66
U27,manager,30,1,118,253
U28,admin,1,5,34,118
U28,admin,2,15,27,125
U28,admin,3,3,18,159
U28,admin,4,11,27,165
U28,admin,5,23,24,129
U28,admin,6,13,13,154
U28,admin,7,7,19,171
U28,admin,8,14,18,104
U28,admin,9,2,24,170
U28,admin,10,7,16,163
U28,admin,11,22,21,170
U28,admin,12,20,23,81
U28,admin,13,6,36,86
U28,admin,14,18,21,128
U28,admin,15,17,15,101
U28,admin,16,9,19,133
U28,admin,17,16,38,146
U28,admin,18,4,40,156
U28,admin,19,1,18,170
U28,admin,20,22,37,76
U28,admin,21,22,20,166
U28,admin,22,21,22,122
U28,admin,23,20,18,140
U28,admin,24,14,12,141
U28,admin,25,2,22,125
U28,admin,26,22,39,172
U28,admin,27,5,61,297
U28,admin,28,20,31,149
U28,admin,29,2,35,128
U28,admin,30,13,36,87
U29,admin,1,10,36,96
U29,admin,2,18,14,132
U29,admin,3,10,38,147
U29,admin,4,1,13,140
U29,admin,5,14,10,75
U29,admin,6,3,75,356
U29,admin,7,4,38,143
U29,admin,8,8,12,143
U29,admin,9,2,21,145
U29,admin,10,5,11,110
U29,admin,11,23,32,156
U29,admin,12,20,12,150
U29,admin,13,6,25,69
U29,admin,14,7,26,147
U29,admin,15,0,32,103
U29,admin,16,13,32,76
U29,admin,17,7,22,71
U29,admin,18,3,13,100
U29,admin,19,9,14,108
U29,admin,20,4,30,146
U29,admin,21,16,28,61
U29,admin,22,5,24,104
U29,admin,23,20,33,79
U29,admin,24,19,31,116
U29,admin,25,2,38,72
U29,admin,26,3,28,153
U29,admin,27,13,20,161
U29,admin,28,8,30,70
U29,admin,29,19,29,152
U29,admin,30,22,10,168
U30,admin,1,9,16,126
U30,admin,2,6,33,110
U30,admin,3,1,35,174
U30,admin,4,7,25,109
U30,admin,5,15,30,136
U30,admin,6,0,21,179
U30,admin,7,12,37,167
U30,admin,8,11,27,147
U30,admin,9,15,40,158
U30,admin,10,18,12,61
U30,admin,11,1,39,67
U30,admin,12,12,26,96
U30,admin,13,16,34,113
U30,admin,14,12,12,141
U30,admin,15,19,14,95
U30,admin,16,2,26,177
U30,admin,17,4,27,101
U30,admin,18,20,34,166
U30,admin,19,20,12,99
U30,admin,20,23,40,168
U30,admin,21,7,12,178
U30,admin,22,14,29,137
U30,admin,23,21,33,144
U30,admin,24,3,10,150
U30,admin,25,0,15,123
U30,admin,26,16,26,160
U30,admin,27,8,15,107
U30,admin,28,8,33,173
U30,admin,29,0,20,163
U30,admin,30,16,12,93
